V1,V2,V3
-124.754795719112,48.6292682926829,98
-124.737834017559,48.6292682926829,138
-124.720872316006,48.6292682926829,204
-124.703910614453,48.6292682926829,248
-124.686948912899,48.6292682926829,491
-124.669987211346,48.6292682926829,584
-124.653025509793,48.6292682926829,606
-124.63606380824,48.6292682926829,531
-124.619102106687,48.6292682926829,281
-124.602140405134,48.6292682926829,342
-124.585178703581,48.6292682926829,642
-124.568217002028,48.6292682926829,680
-124.551255300475,48.6292682926829,579
-124.534293598922,48.6292682926829,695
-124.517331897369,48.6292682926829,828
-124.500370195816,48.6292682926829,773
-124.483408494263,48.6292682926829,526
-124.46644679271,48.6292682926829,537
-124.449485091156,48.6292682926829,257
-124.432523389603,48.6292682926829,198
-124.41556168805,48.6292682926829,389
-124.398599986497,48.6292682926829,339
-124.381638284944,48.6292682926829,354
-124.364676583391,48.6292682926829,798
-124.347714881838,48.6292682926829,753
-124.330753180285,48.6292682926829,820
-124.313791478732,48.6292682926829,708
-124.296829777179,48.6292682926829,517
-124.279868075626,48.6292682926829,502
-124.262906374073,48.6292682926829,379
-124.24594467252,48.6292682926829,161
-124.228982970966,48.6292682926829,268
-124.212021269413,48.6292682926829,709
-124.19505956786,48.6292682926829,691
-124.178097866307,48.6292682926829,263
-124.161136164754,48.6292682926829,354
-124.144174463201,48.6292682926829,649
-124.127212761648,48.6292682926829,778
-124.110251060095,48.6292682926829,952
-124.093289358542,48.6292682926829,881
-124.076327656989,48.6292682926829,761
-124.059365955436,48.6292682926829,476
-124.042404253883,48.6292682926829,711
-124.02544255233,48.6292682926829,909
-124.008480850777,48.6292682926829,949
-123.991519149223,48.6292682926829,575
-123.97455744767,48.6292682926829,591
-123.957595746117,48.6292682926829,774
-123.940634044564,48.6292682926829,782
-123.923672343011,48.6292682926829,606
-123.906710641458,48.6292682926829,521
-123.889748939905,48.6292682926829,489
-123.872787238352,48.6292682926829,464
-123.855825536799,48.6292682926829,531
-123.838863835246,48.6292682926829,469
-123.821902133693,48.6292682926829,359
-123.80494043214,48.6292682926829,270
-123.787978730587,48.6292682926829,245
-123.771017029034,48.6292682926829,231
-123.75405532748,48.6292682926829,289
-123.737093625927,48.6292682926829,334
-123.720131924374,48.6292682926829,344
-123.703170222821,48.6292682926829,289
-123.686208521268,48.6292682926829,282
-123.669246819715,48.6292682926829,245
-123.652285118162,48.6292682926829,151
-123.635323416609,48.6292682926829,152
-123.618361715056,48.6292682926829,264
-123.601400013503,48.6292682926829,152
-123.58443831195,48.6292682926829,185
-123.567476610397,48.6292682926829,181
-123.550514908844,48.6292682926829,123
-123.53355320729,48.6292682926829,2
-123.516591505737,48.6292682926829,0
-123.499629804184,48.6292682926829,0
-123.482668102631,48.6292682926829,0
-123.465706401078,48.6292682926829,30
-123.448744699525,48.6292682926829,50
-123.431782997972,48.6292682926829,52
-123.414821296419,48.6292682926829,20
-123.397859594866,48.6292682926829,0
-123.380897893313,48.6292682926829,0
-123.36393619176,48.6292682926829,0
-123.346974490207,48.6292682926829,0
-123.330012788654,48.6292682926829,0
-123.313051087101,48.6292682926829,0
-123.296089385547,48.6292682926829,0
-123.279127683994,48.6292682926829,-5
-123.262165982441,48.6292682926829,-55
-123.245204280888,48.6292682926829,-215
-123.228242579335,48.6292682926829,-245
-123.211280877782,48.6292682926829,-247
-123.194319176229,48.6292682926829,-185
-123.177357474676,48.6292682926829,-115
-123.160395773123,48.6292682926829,-107
-123.14343407157,48.6292682926829,-85
-123.126472370017,48.6292682926829,-35
-123.109510668464,48.6292682926829,-25
-123.092548966911,48.6292682926829,-132
-123.075587265358,48.6292682926829,-187
-123.058625563804,48.6292682926829,-189
-123.041663862251,48.6292682926829,-171
-123.024702160698,48.6292682926829,-117
-123.007740459145,48.6292682926829,10
-122.990778757592,48.6292682926829,27
-122.973817056039,48.6292682926829,-7
-122.956855354486,48.6292682926829,-9
-122.939893652933,48.6292682926829,31
-122.92293195138,48.6292682926829,104
-122.905970249827,48.6292682926829,213
-122.889008548274,48.6292682926829,154
-122.872046846721,48.6292682926829,-18
-122.855085145168,48.6292682926829,-26
-122.838123443615,48.6292682926829,32
-122.821161742061,48.6292682926829,132
-122.804200040508,48.6292682926829,161
-122.787238338955,48.6292682926829,18
-122.770276637402,48.6292682926829,-31
-122.753314935849,48.6292682926829,-50
-122.736353234296,48.6292682926829,-70
-122.719391532743,48.6292682926829,-81
-122.70242983119,48.6292682926829,-55
-122.685468129637,48.6292682926829,-24
-122.668506428084,48.6292682926829,-6
-122.651544726531,48.6292682926829,-12
-122.634583024978,48.6292682926829,-56
-122.617621323425,48.6292682926829,-72
-122.600659621872,48.6292682926829,-92
-122.583697920318,48.6292682926829,-66
-122.566736218765,48.6292682926829,-34
-122.549774517212,48.6292682926829,-16
-122.532812815659,48.6292682926829,-12
-122.515851114106,48.6292682926829,-13
-122.498889412553,48.6292682926829,-15
-122.481927711,48.6292682926829,-3
-125.518072289,48.6121951219512,-100
-125.501110587447,48.6121951219512,-99
-125.484148885894,48.6121951219512,-92
-125.467187184341,48.6121951219512,-94
-125.450225482788,48.6121951219512,-106
-125.433263781235,48.6121951219512,-116
-125.416302079682,48.6121951219512,-120
-125.399340378128,48.6121951219512,-122
-125.382378676575,48.6121951219512,-112
-125.365416975022,48.6121951219512,-110
-125.348455273469,48.6121951219512,-118
-125.331493571916,48.6121951219512,-115
-125.314531870363,48.6121951219512,-116
-125.29757016881,48.6121951219512,-115
-125.280608467257,48.6121951219512,-114
-125.263646765704,48.6121951219512,-113
-125.246685064151,48.6121951219512,-112
-125.229723362598,48.6121951219512,-108
-125.212761661045,48.6121951219512,-107
-125.195799959492,48.6121951219512,-106
-125.178838257939,48.6121951219512,-105
-125.161876556385,48.6121951219512,-101
-125.144914854832,48.6121951219512,-101
-125.127953153279,48.6121951219512,-96
-125.110991451726,48.6121951219512,-94
-125.094029750173,48.6121951219512,-91
-125.07706804862,48.6121951219512,-89
-125.060106347067,48.6121951219512,-80
-125.043144645514,48.6121951219512,-69
-125.026182943961,48.6121951219512,-61
-125.009221242408,48.6121951219512,-57
-124.992259540855,48.6121951219512,-53
-124.975297839302,48.6121951219512,-50
-124.958336137749,48.6121951219512,-48
-124.941374436196,48.6121951219512,-46
-124.924412734642,48.6121951219512,-45
-124.907451033089,48.6121951219512,-43
-124.890489331536,48.6121951219512,-41
-124.873527629983,48.6121951219512,-39
-124.85656592843,48.6121951219512,-36
-124.839604226877,48.6121951219512,-33
-124.822642525324,48.6121951219512,-29
-124.805680823771,48.6121951219512,-23
-124.788719122218,48.6121951219512,-14
-124.771757420665,48.6121951219512,-3
-124.754795719112,48.6121951219512,27
-124.737834017559,48.6121951219512,83
-124.720872316006,48.6121951219512,123
-124.703910614453,48.6121951219512,183
-124.686948912899,48.6121951219512,290
-124.669987211346,48.6121951219512,356
-124.653025509793,48.6121951219512,365
-124.63606380824,48.6121951219512,301
-124.619102106687,48.6121951219512,261
-124.602140405134,48.6121951219512,383
-124.585178703581,48.6121951219512,490
-124.568217002028,48.6121951219512,597
-124.551255300475,48.6121951219512,623
-124.534293598922,48.6121951219512,525
-124.517331897369,48.6121951219512,606
-124.500370195816,48.6121951219512,555
-124.483408494263,48.6121951219512,342
-124.46644679271,48.6121951219512,372
-124.449485091156,48.6121951219512,308
-124.432523389603,48.6121951219512,115
-124.41556168805,48.6121951219512,245
-124.398599986497,48.6121951219512,471
-124.381638284944,48.6121951219512,696
-124.364676583391,48.6121951219512,763
-124.347714881838,48.6121951219512,500
-124.330753180285,48.6121951219512,833
-124.313791478732,48.6121951219512,577
-124.296829777179,48.6121951219512,346
-124.279868075626,48.6121951219512,440
-124.262906374073,48.6121951219512,439
-124.24594467252,48.6121951219512,273
-124.228982970966,48.6121951219512,132
-124.212021269413,48.6121951219512,324
-124.19505956786,48.6121951219512,454
-124.178097866307,48.6121951219512,384
-124.161136164754,48.6121951219512,748
-124.144174463201,48.6121951219512,822
-124.127212761648,48.6121951219512,723
-124.110251060095,48.6121951219512,696
-124.093289358542,48.6121951219512,895
-124.076327656989,48.6121951219512,924
-124.059365955436,48.6121951219512,720
-124.042404253883,48.6121951219512,467
-124.02544255233,48.6121951219512,772
-124.008480850777,48.6121951219512,922
-123.991519149223,48.6121951219512,549
-123.97455744767,48.6121951219512,659
-123.957595746117,48.6121951219512,805
-123.940634044564,48.6121951219512,781
-123.923672343011,48.6121951219512,700
-123.906710641458,48.6121951219512,561
-123.889748939905,48.6121951219512,498
-123.872787238352,48.6121951219512,544
-123.855825536799,48.6121951219512,638
-123.838863835246,48.6121951219512,679
-123.821902133693,48.6121951219512,658
-123.80494043214,48.6121951219512,684
-123.787978730587,48.6121951219512,567
-123.771017029034,48.6121951219512,336
-123.75405532748,48.6121951219512,433
-123.737093625927,48.6121951219512,430
-123.720131924374,48.6121951219512,508
-123.703170222821,48.6121951219512,430
-123.686208521268,48.6121951219512,327
-123.669246819715,48.6121951219512,279
-123.652285118162,48.6121951219512,181
-123.635323416609,48.6121951219512,136
-123.618361715056,48.6121951219512,297
-123.601400013503,48.6121951219512,404
-123.58443831195,48.6121951219512,439
-123.567476610397,48.6121951219512,326
-123.550514908844,48.6121951219512,184
-123.53355320729,48.6121951219512,116
-123.516591505737,48.6121951219512,-2
-123.499629804184,48.6121951219512,0
-123.482668102631,48.6121951219512,0
-123.465706401078,48.6121951219512,72
-123.448744699525,48.6121951219512,223
-123.431782997972,48.6121951219512,151
-123.414821296419,48.6121951219512,74
-123.397859594866,48.6121951219512,0
-123.380897893313,48.6121951219512,0
-123.36393619176,48.6121951219512,0
-123.346974490207,48.6121951219512,0
-123.330012788654,48.6121951219512,0
-123.313051087101,48.6121951219512,1
-123.296089385547,48.6121951219512,0
-123.279127683994,48.6121951219512,0
-123.262165982441,48.6121951219512,-22
-123.245204280888,48.6121951219512,-191
-123.228242579335,48.6121951219512,-242
-123.211280877782,48.6121951219512,-251
-123.194319176229,48.6121951219512,-132
-123.177357474676,48.6121951219512,-9
-123.160395773123,48.6121951219512,-5
-123.14343407157,48.6121951219512,0
-123.126472370017,48.6121951219512,1
-123.109510668464,48.6121951219512,4
-123.092548966911,48.6121951219512,-13
-123.075587265358,48.6121951219512,-139
-123.058625563804,48.6121951219512,-170
-123.041663862251,48.6121951219512,-58
-123.024702160698,48.6121951219512,-11
-123.007740459145,48.6121951219512,11
-122.990778757592,48.6121951219512,-1
-122.973817056039,48.6121951219512,-4
-122.956855354486,48.6121951219512,-21
-122.939893652933,48.6121951219512,6
-122.92293195138,48.6121951219512,137
-122.905970249827,48.6121951219512,167
-122.889008548274,48.6121951219512,209
-122.872046846721,48.6121951219512,144
-122.855085145168,48.6121951219512,-15
-122.838123443615,48.6121951219512,-26
-122.821161742061,48.6121951219512,-2
-122.804200040508,48.6121951219512,39
-122.787238338955,48.6121951219512,-34
-122.770276637402,48.6121951219512,-49
-122.753314935849,48.6121951219512,-50
-122.736353234296,48.6121951219512,-54
-122.719391532743,48.6121951219512,-53
-122.70242983119,48.6121951219512,-41
-122.685468129637,48.6121951219512,-25
-122.668506428084,48.6121951219512,-8
-122.651544726531,48.6121951219512,2
-122.634583024978,48.6121951219512,-31
-122.617621323425,48.6121951219512,-41
-122.600659621872,48.6121951219512,-76
-122.583697920318,48.6121951219512,-24
-122.566736218765,48.6121951219512,-22
-122.549774517212,48.6121951219512,-22
-122.532812815659,48.6121951219512,-17
-122.515851114106,48.6121951219512,-16
-122.498889412553,48.6121951219512,-15
-122.481927711,48.6121951219512,-3
-125.518072289,48.5951219512195,-133
-125.501110587447,48.5951219512195,-130
-125.484148885894,48.5951219512195,-129
-125.467187184341,48.5951219512195,-140
-125.450225482788,48.5951219512195,-140
-125.433263781235,48.5951219512195,-137
-125.416302079682,48.5951219512195,-133
-125.399340378128,48.5951219512195,-132
-125.382378676575,48.5951219512195,-130
-125.365416975022,48.5951219512195,-128
-125.348455273469,48.5951219512195,-127
-125.331493571916,48.5951219512195,-125
-125.314531870363,48.5951219512195,-124
-125.29757016881,48.5951219512195,-122
-125.280608467257,48.5951219512195,-119
-125.263646765704,48.5951219512195,-117
-125.246685064151,48.5951219512195,-112
-125.229723362598,48.5951219512195,-110
-125.212761661045,48.5951219512195,-112
-125.195799959492,48.5951219512195,-112
-125.178838257939,48.5951219512195,-111
-125.161876556385,48.5951219512195,-108
-125.144914854832,48.5951219512195,-106
-125.127953153279,48.5951219512195,-105
-125.110991451726,48.5951219512195,-105
-125.094029750173,48.5951219512195,-101
-125.07706804862,48.5951219512195,-92
-125.060106347067,48.5951219512195,-85
-125.043144645514,48.5951219512195,-74
-125.026182943961,48.5951219512195,-66
-125.009221242408,48.5951219512195,-63
-124.992259540855,48.5951219512195,-58
-124.975297839302,48.5951219512195,-58
-124.958336137749,48.5951219512195,-57
-124.941374436196,48.5951219512195,-57
-124.924412734642,48.5951219512195,-56
-124.907451033089,48.5951219512195,-56
-124.890489331536,48.5951219512195,-54
-124.873527629983,48.5951219512195,-52
-124.85656592843,48.5951219512195,-51
-124.839604226877,48.5951219512195,-49
-124.822642525324,48.5951219512195,-47
-124.805680823771,48.5951219512195,-44
-124.788719122218,48.5951219512195,-38
-124.771757420665,48.5951219512195,-29
-124.754795719112,48.5951219512195,-13
-124.737834017559,48.5951219512195,-5
-124.720872316006,48.5951219512195,33
-124.703910614453,48.5951219512195,87
-124.686948912899,48.5951219512195,124
-124.669987211346,48.5951219512195,139
-124.653025509793,48.5951219512195,158
-124.63606380824,48.5951219512195,198
-124.619102106687,48.5951219512195,263
-124.602140405134,48.5951219512195,320
-124.585178703581,48.5951219512195,386
-124.568217002028,48.5951219512195,423
-124.551255300475,48.5951219512195,471
-124.534293598922,48.5951219512195,536
-124.517331897369,48.5951219512195,397
-124.500370195816,48.5951219512195,280
-124.483408494263,48.5951219512195,301
-124.46644679271,48.5951219512195,333
-124.449485091156,48.5951219512195,179
-124.432523389603,48.5951219512195,90
-124.41556168805,48.5951219512195,283
-124.398599986497,48.5951219512195,293
-124.381638284944,48.5951219512195,506
-124.364676583391,48.5951219512195,444
-124.347714881838,48.5951219512195,396
-124.330753180285,48.5951219512195,409
-124.313791478732,48.5951219512195,317
-124.296829777179,48.5951219512195,196
-124.279868075626,48.5951219512195,106
-124.262906374073,48.5951219512195,69
-124.24594467252,48.5951219512195,49
-124.228982970966,48.5951219512195,65
-124.212021269413,48.5951219512195,101
-124.19505956786,48.5951219512195,101
-124.178097866307,48.5951219512195,209
-124.161136164754,48.5951219512195,371
-124.144174463201,48.5951219512195,421
-124.127212761648,48.5951219512195,454
-124.110251060095,48.5951219512195,389
