"Vessel"	"StratumID"	"GPSIndex"	"GpsT.UTC"	"GpsT.PST"	"Latitude"	"Longitude"	"Speed"	"Heading"	"Status"	"Final.T.ID"	"ONSEQ_ID"	"Platform"	"Port.Obs"	"Stbd.Obs"	"E_Instr"	"Data"	"Port.BE"	"Stbd.BE"	"Port.Vis"	"Bf"	"Stbd.Vis"	"Swell"	"Glare"	"L.G.Limit"	"R.G.Limit"	"CloudCover"	"Precip"	"Temp.C."
"MB"	"NA"	3726	2021-02-09 19:43:48	2021-02-09 11:43:48	48.5961783333333	-123.25333	10.03	238.7	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3727	2021-02-09 19:43:56	2021-02-09 11:43:56	48.5960183333333	-123.253753333333	10.3	236.13	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3728	2021-02-09 19:44:06	2021-02-09 11:44:06	48.5957233333333	-123.254305	10.27	228.11	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3729	2021-02-09 19:44:08	2021-02-09 11:44:08	48.5956333333333	-123.254463333333	9.3	227.4	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3730	2021-02-09 19:44:18	2021-02-09 11:44:18	48.5952916666667	-123.254935	10.48	217.15	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3731	2021-02-09 19:44:28	2021-02-09 11:44:28	48.59491	-123.255381666667	10.12	226.62	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3732	2021-02-09 19:44:38	2021-02-09 11:44:38	48.5946233333333	-123.255951666667	10.35	232.58	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3733	2021-02-09 19:44:48	2021-02-09 11:44:48	48.5943366666667	-123.256536666667	10.08	232.43	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3734	2021-02-09 19:44:58	2021-02-09 11:44:58	48.5940416666667	-123.257103333333	10.01	230.73	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3735	2021-02-09 19:45:08	2021-02-09 11:45:08	48.59374	-123.25767	10.11	230.66	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3736	2021-02-09 19:45:18	2021-02-09 11:45:18	48.5934416666667	-123.258235	10.26	230.41	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3737	2021-02-09 19:45:28	2021-02-09 11:45:28	48.593135	-123.258801666667	10.69	234.43	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3738	2021-02-09 19:45:38	2021-02-09 11:45:38	48.59287	-123.259413333333	10.4	230.29	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3739	2021-02-09 19:45:41	2021-02-09 11:45:41	48.5928066666667	-123.259521666667	10.15	228.44	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3740	2021-02-09 19:45:51	2021-02-09 11:45:51	48.592485	-123.260051666667	10.3	231.57	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3741	2021-02-09 19:46:01	2021-02-09 11:46:01	48.5921833333333	-123.260618333333	10.65	230.3	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3742	2021-02-09 19:46:08	2021-02-09 11:46:08	48.5919316666667	-123.26108	10.25	234.42	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3743	2021-02-09 19:46:18	2021-02-09 11:46:18	48.591625	-123.261671666667	10.3	234.07	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3744	2021-02-09 19:46:28	2021-02-09 11:46:28	48.5913283333333	-123.26224	10.41	232.2	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3745	2021-02-09 19:46:38	2021-02-09 11:46:38	48.5910833333333	-123.262836666667	10.68	238.93	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3746	2021-02-09 19:46:48	2021-02-09 11:46:48	48.5908266666667	-123.263443333333	10.28	239.23	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3747	2021-02-09 19:46:56	2021-02-09 11:46:56	48.5906483333333	-123.263863333333	10.38	236.12	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3748	2021-02-09 19:47:06	2021-02-09 11:47:06	48.5903266666667	-123.264408333333	10.32	225.59	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3749	2021-02-09 19:47:08	2021-02-09 11:47:08	48.5902333333333	-123.26457	10.36	229.59	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3750	2021-02-09 19:47:18	2021-02-09 11:47:18	48.5899466666667	-123.265143333333	10.18	235.44	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3751	2021-02-09 19:47:28	2021-02-09 11:47:28	48.5896866666667	-123.26575	10.18	236.21	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3752	2021-02-09 19:47:38	2021-02-09 11:47:38	48.589395	-123.266331666667	10.51	231.02	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3753	2021-02-09 19:47:48	2021-02-09 11:47:48	48.5891016666667	-123.266891666667	9.9	231.18	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3754	2021-02-09 19:47:58	2021-02-09 11:47:58	48.5888166666667	-123.267441666667	10.23	229.28	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3755	2021-02-09 19:48:08	2021-02-09 11:48:08	48.5885083333333	-123.267981666667	10.12	227.58	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3756	2021-02-09 19:48:18	2021-02-09 11:48:18	48.5882016666667	-123.2685	9.65	230.88	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3757	2021-02-09 19:48:28	2021-02-09 11:48:28	48.58791	-123.269046666667	9.9	234.41	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3758	2021-02-09 19:48:38	2021-02-09 11:48:38	48.5876366666667	-123.269588333333	9.58	230.79	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3759	2021-02-09 19:48:48	2021-02-09 11:48:48	48.5873516666667	-123.270103333333	9.59	228.2	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3760	2021-02-09 19:48:58	2021-02-09 11:48:58	48.587055	-123.270585	9.41	227.29	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3761	2021-02-09 19:49:08	2021-02-09 11:49:08	48.5867533333333	-123.271106666667	9.59	230.55	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3762	2021-02-09 19:49:18	2021-02-09 11:49:18	48.5865016666667	-123.27166	9.72	240.51	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3763	2021-02-09 19:49:28	2021-02-09 11:49:28	48.5862666666667	-123.272225	9.24	234.7	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3764	2021-02-09 19:49:38	2021-02-09 11:49:38	48.5859916666667	-123.27276	9.81	233.08	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3765	2021-02-09 19:49:48	2021-02-09 11:49:48	48.58573	-123.273323333333	9.64	238.75	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3766	2021-02-09 19:49:56	2021-02-09 11:49:56	48.5855583333333	-123.273738333333	9.74	238.53	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3767	2021-02-09 19:50:06	2021-02-09 11:50:06	48.5853166666667	-123.274326666667	10.06	234.75	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3768	2021-02-09 19:50:08	2021-02-09 11:50:08	48.5852333333333	-123.274498333333	9.91	232.92	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3769	2021-02-09 19:50:18	2021-02-09 11:50:18	48.584965	-123.275051666667	9.88	232.67	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3770	2021-02-09 19:50:28	2021-02-09 11:50:28	48.58468	-123.275588333333	9.78	229.51	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3771	2021-02-09 19:50:38	2021-02-09 11:50:38	48.5843866666667	-123.276123333333	10	230.71	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3772	2021-02-09 19:50:48	2021-02-09 11:50:48	48.5840816666667	-123.276663333333	10.09	230.61	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3773	2021-02-09 19:50:56	2021-02-09 11:50:56	48.5838716666667	-123.277028333333	9.75	227.65	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3774	2021-02-09 19:51:06	2021-02-09 11:51:06	48.58352	-123.27746	9.88	208.27	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3775	2021-02-09 19:51:08	2021-02-09 11:51:08	48.5833916666667	-123.277556666667	9.92	207.11	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3776	2021-02-09 19:51:18	2021-02-09 11:51:18	48.58296	-123.2779	10.29	204.34	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3777	2021-02-09 19:51:28	2021-02-09 11:51:28	48.58255	-123.278225	10.28	212.89	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3778	2021-02-09 19:51:38	2021-02-09 11:51:38	48.5821566666667	-123.278588333333	9.86	208.54	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3779	2021-02-09 19:51:48	2021-02-09 11:51:48	48.5817666666667	-123.278946666667	9.72	210.92	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3780	2021-02-09 19:51:58	2021-02-09 11:51:58	48.58137	-123.27932	9.97	212.62	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3781	2021-02-09 19:52:08	2021-02-09 11:52:08	48.5810216666667	-123.279775	10.2	228.36	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3782	2021-02-09 19:52:18	2021-02-09 11:52:18	48.58075	-123.280323333333	9.45	241.23	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3783	2021-02-09 19:52:28	2021-02-09 11:52:28	48.5805616666667	-123.280946666667	9.77	248.18	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3784	2021-02-09 19:52:38	2021-02-09 11:52:38	48.5803933333333	-123.281568333333	9.52	247.51	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3785	2021-02-09 19:52:48	2021-02-09 11:52:48	48.5802	-123.282178333333	9.88	242.11	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3786	2021-02-09 19:52:58	2021-02-09 11:52:58	48.5799833333333	-123.282778333333	9.53	239.23	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3787	2021-02-09 19:53:08	2021-02-09 11:53:08	48.5797533333334	-123.28335	9.62	239.38	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3788	2021-02-09 19:53:11	2021-02-09 11:53:11	48.5797083333333	-123.283466666667	9.69	239.78	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3789	2021-02-09 19:53:21	2021-02-09 11:53:21	48.5795016666667	-123.28405	9.4	246.41	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3790	2021-02-09 19:53:31	2021-02-09 11:53:31	48.579315	-123.284653333333	9.63	243.95	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3791	2021-02-09 19:53:38	2021-02-09 11:53:38	48.5791483333333	-123.285133333333	9.7	241.86	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3792	2021-02-09 19:53:48	2021-02-09 11:53:48	48.5789366666667	-123.285738333333	9.71	240.99	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3793	2021-02-09 19:53:58	2021-02-09 11:53:58	48.5787133333333	-123.286338333333	9.78	239.45	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3794	2021-02-09 19:54:08	2021-02-09 11:54:08	48.5784866666667	-123.286928333333	9.74	240.74	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3795	2021-02-09 19:54:18	2021-02-09 11:54:18	48.5782616666667	-123.287525	9.89	239.84	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3796	2021-02-09 19:54:28	2021-02-09 11:54:28	48.5780116666667	-123.288118333333	9.95	238.41	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3797	2021-02-09 19:54:38	2021-02-09 11:54:38	48.5777683333333	-123.288716666667	9.87	239.45	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3798	2021-02-09 19:54:48	2021-02-09 11:54:48	48.57753	-123.289321666667	9.94	240.07	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3799	2021-02-09 19:54:58	2021-02-09 11:54:58	48.577305	-123.289926666667	10.02	244.51	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3800	2021-02-09 19:55:08	2021-02-09 11:55:08	48.5770933333333	-123.290545	9.91	242.48	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3801	2021-02-09 19:55:18	2021-02-09 11:55:18	48.5768916666667	-123.291171666667	10.16	245.34	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3802	2021-02-09 19:55:28	2021-02-09 11:55:28	48.576695	-123.291821666667	10.03	245.04	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3803	2021-02-09 19:55:38	2021-02-09 11:55:38	48.5764983333333	-123.292473333333	10.1	245.13	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3804	2021-02-09 19:55:48	2021-02-09 11:55:48	48.57629	-123.293101666667	10.04	240.92	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3805	2021-02-09 19:55:58	2021-02-09 11:55:58	48.5760366666667	-123.29372	10.29	233.72	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
"MB"	"NA"	3806	2021-02-09 19:56:08	2021-02-09 11:56:08	48.57573	-123.29427	9.98	227.06	"ON"	"12"	12	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"50% to 75%"	"Clear"	NA
