"Vessel"	"GPSIndex"	"GpsT.UTC"	"GpsT"	"Latitude"	"Longitude"	"Speed"	"Heading"	"Status"	"Final.T.ID"	"ONSEQ_ID"	"Platform"	"Port.Obs"	"Stbd.Obs"	"E_Instr"	"Data"	"Port.Vis"	"Bf"	"Stbd.Vis"	"Swell"	"Glare"	"L.G.Limit"	"R.G.Limit"	"CloudCover"	"Precip"	"iteration"
"MB"	3773	2021-07-10 18:34:11	2021-07-10 11:34:11	48.7287816666667	-123.187003333333	10.23	50.96	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3774	2021-07-10 18:34:15	2021-07-10 11:34:15	48.7288966666667	-123.186791666667	9.8	51.14	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3775	2021-07-10 18:34:25	2021-07-10 11:34:25	48.729195	-123.186173333333	10.63	53.94	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3776	2021-07-10 18:34:35	2021-07-10 11:34:35	48.7294766666667	-123.18559	11.28	54.13	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3777	2021-07-10 18:34:45	2021-07-10 11:34:45	48.7297666666667	-123.185001666667	10.9	54.18	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3778	2021-07-10 18:34:55	2021-07-10 11:34:55	48.7300683333333	-123.18439	10.19	51.68	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3779	2021-07-10 18:35:05	2021-07-10 11:35:05	48.7303683333333	-123.183796666667	10.53	52.05	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3780	2021-07-10 18:35:15	2021-07-10 11:35:15	48.7306916666667	-123.18321	10.71	49.67	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3781	2021-07-10 18:35:25	2021-07-10 11:35:25	48.7310083333333	-123.182633333333	11	51.46	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3782	2021-07-10 18:35:36	2021-07-10 11:35:36	48.7313166666667	-123.182043333333	11	53.29	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3783	2021-07-10 18:35:45	2021-07-10 11:35:45	48.731615	-123.18145	11.2	53.35	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3784	2021-07-10 18:35:55	2021-07-10 11:35:55	48.731955	-123.18088	10.3	41.37	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3785	2021-07-10 18:36:06	2021-07-10 11:36:06	48.7323216666667	-123.180328333333	11.67	45.93	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3786	2021-07-10 18:36:15	2021-07-10 11:36:15	48.7326816666667	-123.179813333333	10.67	42.94	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3787	2021-07-10 18:36:26	2021-07-10 11:36:26	48.7330733333333	-123.179258333333	11.62	42.88	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3788	2021-07-10 18:36:36	2021-07-10 11:36:36	48.7334566666667	-123.178753333333	10.97	41.51	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3789	2021-07-10 18:36:46	2021-07-10 11:36:46	48.733815	-123.17818	11.16	49.54	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3790	2021-07-10 18:36:56	2021-07-10 11:36:56	48.7341366666667	-123.177561666667	11.71	53.78	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3791	2021-07-10 18:37:06	2021-07-10 11:37:06	48.7344566666667	-123.176941666667	11.62	51.59	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3792	2021-07-10 18:37:16	2021-07-10 11:37:16	48.7348066666667	-123.176325	11.19	46.92	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3793	2021-07-10 18:37:26	2021-07-10 11:37:26	48.7351566666667	-123.175696666667	12.13	53.54	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3794	2021-07-10 18:37:36	2021-07-10 11:37:36	48.735475	-123.175045	12.03	55.47	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3795	2021-07-10 18:37:46	2021-07-10 11:37:46	48.7357866666667	-123.174368333333	11.81	55.82	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3796	2021-07-10 18:37:56	2021-07-10 11:37:56	48.736105	-123.173686666667	11.51	50.39	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3797	2021-07-10 18:38:06	2021-07-10 11:38:06	48.7364833333333	-123.173061666667	12.51	45.83	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3798	2021-07-10 18:38:16	2021-07-10 11:38:16	48.73689	-123.17249	12.28	41.22	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3799	2021-07-10 18:38:26	2021-07-10 11:38:26	48.7373333333333	-123.171895	12.78	40.08	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3800	2021-07-10 18:38:36	2021-07-10 11:38:36	48.7377633333333	-123.171423333333	12.08	33.61	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3801	2021-07-10 18:38:46	2021-07-10 11:38:46	48.7382333333333	-123.170848333333	13.3	43.96	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3802	2021-07-10 18:38:56	2021-07-10 11:38:56	48.7386266666667	-123.170245	12.21	47.93	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3803	2021-07-10 18:39:01	2021-07-10 11:39:01	48.7388466666667	-123.169825	12.69	54.03	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3804	2021-07-10 18:39:11	2021-07-10 11:39:11	48.7391566666667	-123.16911	12.64	58.19	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3805	2021-07-10 18:39:16	2021-07-10 11:39:16	48.739285	-123.168828333333	12.04	52.7	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3806	2021-07-10 18:39:26	2021-07-10 11:39:26	48.7396866666667	-123.168188333333	12.99	42.82	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3807	2021-07-10 18:39:36	2021-07-10 11:39:36	48.7401133333333	-123.167618333333	12.19	40.82	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3808	2021-07-10 18:39:46	2021-07-10 11:39:46	48.7405616666667	-123.167005	13.2	42.87	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3809	2021-07-10 18:39:56	2021-07-10 11:39:56	48.7409883333333	-123.16643	12.9	44.55	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3810	2021-07-10 18:40:06	2021-07-10 11:40:06	48.7414116666667	-123.165801666667	12	41.22	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3811	2021-07-10 18:40:16	2021-07-10 11:40:16	48.7418733333333	-123.16523	13.4	37.07	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3812	2021-07-10 18:40:26	2021-07-10 11:40:26	48.742375	-123.164735	12.37	28.3	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3813	2021-07-10 18:40:36	2021-07-10 11:40:36	48.7428833333333	-123.164335	12.86	25.71	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3814	2021-07-10 18:40:46	2021-07-10 11:40:46	48.74344	-123.163981666667	12.92	19.2	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3815	2021-07-10 18:40:56	2021-07-10 11:40:56	48.743965	-123.163751666667	11.19	11.5	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3816	2021-07-10 18:41:06	2021-07-10 11:41:06	48.7444833333333	-123.163718333333	11.19	355.59	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3817	2021-07-10 18:41:16	2021-07-10 11:41:16	48.7449733333333	-123.16397	12.01	328.31	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3818	2021-07-10 18:41:26	2021-07-10 11:41:26	48.7453483333333	-123.16455	11.5	304.24	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3819	2021-07-10 18:41:36	2021-07-10 11:41:36	48.7456233333333	-123.165238333333	11.09	300.85	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3820	2021-07-10 18:41:46	2021-07-10 11:41:46	48.74588	-123.165895	10.55	301.74	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3821	2021-07-10 18:41:56	2021-07-10 11:41:56	48.746145	-123.16652	10.62	303.86	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3822	2021-07-10 18:42:06	2021-07-10 11:42:06	48.746425	-123.167143333333	10.68	303.04	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3823	2021-07-10 18:42:16	2021-07-10 11:42:16	48.7466966666667	-123.167786666667	10.93	303.44	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3824	2021-07-10 18:42:26	2021-07-10 11:42:26	48.74698	-123.16841	10.64	304.62	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3825	2021-07-10 18:42:36	2021-07-10 11:42:36	48.7472616666667	-123.169033333333	10.79	303.86	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3826	2021-07-10 18:42:46	2021-07-10 11:42:46	48.747535	-123.169633333333	10.64	306.53	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3827	2021-07-10 18:42:56	2021-07-10 11:42:56	48.7478283333333	-123.17023	10.59	307.18	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3828	2021-07-10 18:43:06	2021-07-10 11:43:06	48.74813	-123.170815	10.67	307.25	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3829	2021-07-10 18:43:16	2021-07-10 11:43:16	48.7484183333333	-123.171413333333	10.5	306.48	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3830	2021-07-10 18:43:26	2021-07-10 11:43:26	48.748705	-123.171996666667	10.49	307.08	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3831	2021-07-10 18:43:36	2021-07-10 11:43:36	48.7489883333333	-123.172581666667	10.08	305.71	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3832	2021-07-10 18:43:46	2021-07-10 11:43:46	48.749255	-123.173173333333	10.3	303.99	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3833	2021-07-10 18:43:56	2021-07-10 11:43:56	48.7495283333333	-123.173766666667	10.25	306.21	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3834	2021-07-10 18:44:06	2021-07-10 11:44:06	48.7498033333333	-123.174358333333	10.34	303.82	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3835	2021-07-10 18:44:16	2021-07-10 11:44:16	48.7500583333333	-123.174963333333	10.23	302.11	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3836	2021-07-10 18:44:26	2021-07-10 11:44:26	48.75033	-123.175636666667	10.27	298.93	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3837	2021-07-10 18:44:36	2021-07-10 11:44:36	48.7505566666667	-123.176265	10.22	298.15	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3838	2021-07-10 18:44:46	2021-07-10 11:44:46	48.7507583333333	-123.176836666667	10.16	298.48	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3839	2021-07-10 18:44:56	2021-07-10 11:44:56	48.7509716666667	-123.177473333333	10.27	296.5	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3840	2021-07-10 18:45:06	2021-07-10 11:45:06	48.7512016666667	-123.1781	10.26	299.69	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3841	2021-07-10 18:45:16	2021-07-10 11:45:16	48.7514566666667	-123.178713333333	10.28	305.51	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3842	2021-07-10 18:45:26	2021-07-10 11:45:26	48.75175	-123.179273333333	10.14	308.29	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3843	2021-07-10 18:45:36	2021-07-10 11:45:36	48.7520316666667	-123.179826666667	10.06	306.43	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3844	2021-07-10 18:45:46	2021-07-10 11:45:46	48.7523183333333	-123.180396666667	10.17	307.5	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3845	2021-07-10 18:45:56	2021-07-10 11:45:56	48.752605	-123.180963333333	10.2	306.57	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3846	2021-07-10 18:46:06	2021-07-10 11:46:06	48.752865	-123.181551666667	10.2	303.1	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3847	2021-07-10 18:46:16	2021-07-10 11:46:16	48.75311	-123.182163333333	10.21	300.96	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3848	2021-07-10 18:46:26	2021-07-10 11:46:26	48.7533616666667	-123.182765	10.21	304.65	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3849	2021-07-10 18:46:36	2021-07-10 11:46:36	48.7536283333333	-123.183351666667	10.23	305.27	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3850	2021-07-10 18:46:46	2021-07-10 11:46:46	48.7538966666667	-123.183946666667	10.37	303.89	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3851	2021-07-10 18:46:56	2021-07-10 11:46:56	48.754165	-123.18452	9.74	312.93	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3852	2021-07-10 18:47:06	2021-07-10 11:47:06	48.7543883333333	-123.18472	9.72	341.83	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3853	2021-07-10 18:47:26	2021-07-10 11:47:26	48.75552	-123.184435	10.63	8.54	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3854	2021-07-10 18:47:36	2021-07-10 11:47:36	48.7560183333333	-123.184351666667	10.72	2.76	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3855	2021-07-10 18:47:46	2021-07-10 11:47:46	48.7564283333333	-123.184326666667	11	2.02	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3856	2021-07-10 18:47:56	2021-07-10 11:47:56	48.757055	-123.18422	10.95	8.15	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3857	2021-07-10 18:48:06	2021-07-10 11:48:06	48.7575416666667	-123.184088333333	11.17	12.43	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3858	2021-07-10 18:48:16	2021-07-10 11:48:16	48.75793	-123.183935	11.04	15.1	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3859	2021-07-10 18:48:36	2021-07-10 11:48:36	48.759015	-123.183703333333	10.67	355.35	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3860	2021-07-10 18:48:46	2021-07-10 11:48:46	48.7594983333333	-123.183743333333	10.62	2.95	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3861	2021-07-10 18:48:56	2021-07-10 11:48:56	48.7599783333333	-123.183646666667	10.63	10.07	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3862	2021-07-10 18:49:06	2021-07-10 11:49:06	48.760465	-123.183511666667	10.77	9.06	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3863	2021-07-10 18:49:16	2021-07-10 11:49:16	48.7609633333333	-123.183435	10.88	7.62	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
"MB"	3864	2021-07-10 18:49:26	2021-07-10 11:49:26	48.7615033333333	-123.183285	10.85	12.39	"ON"	"12"	20	"Bo"	"CMcMillan"	"EKeppel"	"Bi"	"SHrushowy"	"G&E"	1	"G&E"	"No swell"	"None"	NA	NA	"Clear"	"Clear"	12
